metric_name_1,metric_name_2,metric_name_3,metric_name_4,type,sub_type,value
Delhi,RM,Direct,01-11-16,tat_count,TAT Intw selected to offer sent,6
Delhi,BD,Vendor,01-11-16,tat_count,TAT Intw selected to offer sent,1
Delhi,BD,Vendor,01-12-16,tat_count,TAT Intw selected to offer sent,4
Delhi,BD,Direct,01-10-16,tat_count,TAT Intw selected to offer sent,18
Delhi,BD,Direct,01-11-16,tat_count,TAT Intw selected to offer sent,27
Delhi,BD,Direct,01-12-16,tat_count,TAT Intw selected to offer sent,16
Delhi,BD,Career Page,01-11-16,tat_count,TAT Intw selected to offer sent,1
Delhi,BD,Job Portal,01-11-16,tat_count,TAT Intw selected to offer sent,1
Delhi,Finance,Direct,01-10-16,tat_count,TAT Intw selected to offer sent,2
Delhi,Finance,Career Page,01-11-16,tat_count,TAT Intw selected to offer sent,1
Delhi,Finance,Job Portal,01-11-16,tat_count,TAT Intw selected to offer sent,1
Delhi,Support,Direct,01-11-16,tat_count,TAT Intw selected to offer sent,1
Delhi,Support,Direct,01-12-16,tat_count,TAT Intw selected to offer sent,2
Delhi,Credit,Direct,01-10-16,tat_count,TAT Intw selected to offer sent,1
Delhi,Credit,Direct,01-11-16,tat_count,TAT Intw selected to offer sent,1
Delhi,Credit,Direct,01-12-16,tat_count,TAT Intw selected to offer sent,4
Delhi,Marketing,Direct,01-10-16,tat_count,TAT Intw selected to offer sent,1
Goa,RM,Direct,01-12-16,tat_count,TAT Intw selected to offer sent,1
Goa,BD,Direct,01-10-16,tat_count,TAT Intw selected to offer sent,4
Goa,BD,Direct,01-11-16,tat_count,TAT Intw selected to offer sent,3
Goa,BD,Direct,01-12-16,tat_count,TAT Intw selected to offer sent,1
Gujarat,Corporate,Direct,01-10-16,tat_count,TAT Intw selected to offer sent,2
Gujarat,Corporate,Direct,01-11-16,tat_count,TAT Intw selected to offer sent,1
Gujarat,Corporate,Career Page,01-12-16,tat_count,TAT Intw selected to offer sent,2
Gujarat,CSO,Vendor,01-11-16,tat_count,TAT Intw selected to offer sent,2
Gujarat,CSO,Vendor,01-12-16,tat_count,TAT Intw selected to offer sent,1
Gujarat,CSO,Direct,01-11-16,tat_count,TAT Intw selected to offer sent,18
Gujarat,CSO,Direct,01-12-16,tat_count,TAT Intw selected to offer sent,9
Gujarat,CSO,Career Page,01-10-16,tat_count,TAT Intw selected to offer sent,6
Gujarat,CSO,Career Page,01-11-16,tat_count,TAT Intw selected to offer sent,25
Gujarat,CSO,Career Page,01-12-16,tat_count,TAT Intw selected to offer sent,4
Gujarat,CSO,Job Portal,01-11-16,tat_count,TAT Intw selected to offer sent,1
Gujarat,RM,Vendor,01-10-16,tat_count,TAT Intw selected to offer sent,4
Gujarat,RM,Vendor,01-11-16,tat_count,TAT Intw selected to offer sent,1
Gujarat,RM,Vendor,01-12-16,tat_count,TAT Intw selected to offer sent,4
Gujarat,RM,Direct,01-10-16,tat_count,TAT Intw selected to offer sent,1
Gujarat,RM,Direct,01-11-16,tat_count,TAT Intw selected to offer sent,1
Gujarat,RM,Direct,01-12-16,tat_count,TAT Intw selected to offer sent,1
Gujarat,RM,Career Page,01-10-16,tat_count,TAT Intw selected to offer sent,11
Gujarat,RM,Career Page,01-12-16,tat_count,TAT Intw selected to offer sent,3
Gujarat,RM,Employee Referral,01-11-16,tat_count,TAT Intw selected to offer sent,1
Gujarat,BD,Vendor,01-10-16,tat_count,TAT Intw selected to offer sent,1
Gujarat,BD,Direct,01-10-16,tat_count,TAT Intw selected to offer sent,3
Gujarat,BD,Direct,01-11-16,tat_count,TAT Intw selected to offer sent,8
Gujarat,BD,Direct,01-12-16,tat_count,TAT Intw selected to offer sent,1
Gujarat,BD,Career Page,01-10-16,tat_count,TAT Intw selected to offer sent,11
Gujarat,BD,Career Page,01-11-16,tat_count,TAT Intw selected to offer sent,53
Gujarat,BD,Career Page,01-12-16,tat_count,TAT Intw selected to offer sent,15
Gujarat,Operations,Career Page,01-11-16,tat_count,TAT Intw selected to offer sent,1
Gujarat,Analytics,Direct,01-10-16,tat_count,TAT Intw selected to offer sent,1
Gujarat,Analytics,Direct,01-12-16,tat_count,TAT Intw selected to offer sent,1
Gujarat,Finance,Direct,01-10-16,tat_count,TAT Intw selected to offer sent,1
Gujarat,Support,Direct,01-10-16,tat_count,TAT Intw selected to offer sent,1
Gujarat,Credit,Direct,01-10-16,tat_count,TAT Intw selected to offer sent,1
Gujarat,Credit,Direct,01-11-16,tat_count,TAT Intw selected to offer sent,2
Gujarat,Credit,Direct,01-12-16,tat_count,TAT Intw selected to offer sent,1
Gujarat,Credit,Career Page,01-10-16,tat_count,TAT Intw selected to offer sent,5
Gujarat,Credit,Career Page,01-11-16,tat_count,TAT Intw selected to offer sent,1
Haryana,HR,Direct,01-10-16,tat_count,TAT Intw selected to offer sent,1
Haryana,Corporate,Direct,01-10-16,tat_count,TAT Intw selected to offer sent,3
Haryana,Corporate,Direct,01-11-16,tat_count,TAT Intw selected to offer sent,2
Haryana,Corporate,Direct,01-12-16,tat_count,TAT Intw selected to offer sent,1
Haryana,CSO,Vendor,01-10-16,tat_count,TAT Intw selected to offer sent,1
Haryana,CSO,Vendor,01-11-16,tat_count,TAT Intw selected to offer sent,1
Haryana,CSO,Direct,01-10-16,tat_count,TAT Intw selected to offer sent,27
Haryana,CSO,Direct,01-11-16,tat_count,TAT Intw selected to offer sent,35
Haryana,CSO,Direct,01-12-16,tat_count,TAT Intw selected to offer sent,5
Haryana,CSO,Career Page,01-11-16,tat_count,TAT Intw selected to offer sent,1
Haryana,RM,Vendor,01-10-16,tat_count,TAT Intw selected to offer sent,2
Haryana,RM,Vendor,01-11-16,tat_count,TAT Intw selected to offer sent,3
Haryana,RM,Vendor,01-12-16,tat_count,TAT Intw selected to offer sent,1
Haryana,RM,Direct,01-10-16,tat_count,TAT Intw selected to offer sent,1
Haryana,RM,Direct,01-11-16,tat_count,TAT Intw selected to offer sent,8
Haryana,RM,Direct,01-12-16,tat_count,TAT Intw selected to offer sent,1
Haryana,BD,Vendor,01-12-16,tat_count,TAT Intw selected to offer sent,2
Haryana,BD,Direct,01-10-16,tat_count,TAT Intw selected to offer sent,19
Haryana,BD,Direct,01-11-16,tat_count,TAT Intw selected to offer sent,32
Haryana,BD,Direct,01-12-16,tat_count,TAT Intw selected to offer sent,14
Haryana,BD,Career Page,01-12-16,tat_count,TAT Intw selected to offer sent,1
Haryana,Administration,Vendor,01-12-16,tat_count,TAT Intw selected to offer sent,2
Haryana,Administration,Direct,01-10-16,tat_count,TAT Intw selected to offer sent,2
Haryana,Finance,Vendor,01-10-16,tat_count,TAT Intw selected to offer sent,1
Haryana,Support,Direct,01-10-16,tat_count,TAT Intw selected to offer sent,3
Haryana,Support,Direct,01-11-16,tat_count,TAT Intw selected to offer sent,2
Haryana,Credit,Direct,01-10-16,tat_count,TAT Intw selected to offer sent,1
Haryana,Credit,Direct,01-11-16,tat_count,TAT Intw selected to offer sent,1
Himachal Pradesh,CSO,Direct,01-10-16,tat_count,TAT Intw selected to offer sent,4
Himachal Pradesh,CSO,Direct,01-11-16,tat_count,TAT Intw selected to offer sent,3
Himachal Pradesh,CSO,Direct,01-12-16,tat_count,TAT Intw selected to offer sent,2
Himachal Pradesh,RM,Vendor,01-10-16,tat_count,TAT Intw selected to offer sent,1
Himachal Pradesh,RM,Direct,01-10-16,tat_count,TAT Intw selected to offer sent,2
Himachal Pradesh,RM,Direct,01-11-16,tat_count,TAT Intw selected to offer sent,3
Himachal Pradesh,RM,Employee Referral,01-11-16,tat_count,TAT Intw selected to offer sent,1
Himachal Pradesh,BD,Direct,01-10-16,tat_count,TAT Intw selected to offer sent,10
Himachal Pradesh,BD,Direct,01-11-16,tat_count,TAT Intw selected to offer sent,5
Himachal Pradesh,BD,Direct,01-12-16,tat_count,TAT Intw selected to offer sent,3
Jammu & Kashmir,CSO,Direct,01-10-16,tat_count,TAT Intw selected to offer sent,1
Jammu & Kashmir,CSO,Direct,01-11-16,tat_count,TAT Intw selected to offer sent,2
Jammu & Kashmir,BD,Direct,01-10-16,tat_count,TAT Intw selected to offer sent,7
Jammu & Kashmir,BD,Direct,01-11-16,tat_count,TAT Intw selected to offer sent,3
Jammu & Kashmir,Administration,Direct,01-10-16,tat_count,TAT Intw selected to offer sent,1
Jammu & Kashmir,Credit,Direct,01-11-16,tat_count,TAT Intw selected to offer sent,2
Jharkhand,HR,Direct,01-10-16,tat_count,TAT Intw selected to offer sent,1
Jharkhand,Corporate,Direct,01-11-16,tat_count,TAT Intw selected to offer sent,3
Jharkhand,Corporate,Career Page,01-10-16,tat_count,TAT Intw selected to offer sent,1
Jharkhand,IT,Direct,01-10-16,tat_count,TAT Intw selected to offer sent,2
Jharkhand,CSO,Direct,01-10-16,tat_count,TAT Intw selected to offer sent,4
Jharkhand,CSO,Direct,01-11-16,tat_count,TAT Intw selected to offer sent,2
Jharkhand,CSO,Direct,01-12-16,tat_count,TAT Intw selected to offer sent,3
Jharkhand,CSO,Career Page,01-11-16,tat_count,TAT Intw selected to offer sent,1
Jharkhand,RM,Direct,01-10-16,tat_count,TAT Intw selected to offer sent,4
Jharkhand,RM,Direct,01-12-16,tat_count,TAT Intw selected to offer sent,1
Jharkhand,BD,Vendor,01-10-16,tat_count,TAT Intw selected to offer sent,1
Jharkhand,BD,Vendor,01-12-16,tat_count,TAT Intw selected to offer sent,1
Jharkhand,BD,Direct,01-10-16,tat_count,TAT Intw selected to offer sent,24
Jharkhand,BD,Direct,01-11-16,tat_count,TAT Intw selected to offer sent,12
Jharkhand,BD,Direct,01-12-16,tat_count,TAT Intw selected to offer sent,11
Jharkhand,Administration,Direct,01-11-16,tat_count,TAT Intw selected to offer sent,2
Jharkhand,Finance,Direct,01-12-16,tat_count,TAT Intw selected to offer sent,1
Jharkhand,Credit,Direct,01-10-16,tat_count,TAT Intw selected to offer sent,1
Jharkhand,Credit,Direct,01-12-16,tat_count,TAT Intw selected to offer sent,1
Jharkhand,Others,Direct,01-10-16,tat_count,TAT Intw selected to offer sent,1
Karnataka,HR,Vendor,01-12-16,tat_count,TAT Intw selected to offer sent,1
Karnataka,HR,Direct,01-10-16,tat_count,TAT Intw selected to offer sent,1
Karnataka,HR,Direct,01-11-16,tat_count,TAT Intw selected to offer sent,1
Karnataka,HR,Direct,01-12-16,tat_count,TAT Intw selected to offer sent,1
Karnataka,Corporate,Direct,01-10-16,tat_count,TAT Intw selected to offer sent,4
Karnataka,Corporate,Direct,01-12-16,tat_count,TAT Intw selected to offer sent,1
Karnataka,IT,Direct,01-10-16,tat_count,TAT Intw selected to offer sent,1
Karnataka,IT,Direct,01-12-16,tat_count,TAT Intw selected to offer sent,2
Karnataka,CSO,Vendor,01-10-16,tat_count,TAT Intw selected to offer sent,3
Karnataka,CSO,Vendor,01-11-16,tat_count,TAT Intw selected to offer sent,2
Karnataka,CSO,Direct,01-10-16,tat_count,TAT Intw selected to offer sent,14
Karnataka,CSO,Direct,01-11-16,tat_count,TAT Intw selected to offer sent,65
Karnataka,CSO,Direct,01-12-16,tat_count,TAT Intw selected to offer sent,4
Karnataka,CSO,Career Page,01-11-16,tat_count,TAT Intw selected to offer sent,1
Karnataka,RM,Vendor,01-10-16,tat_count,TAT Intw selected to offer sent,3
Karnataka,RM,Vendor,01-11-16,tat_count,TAT Intw selected to offer sent,2
Karnataka,RM,Vendor,01-12-16,tat_count,TAT Intw selected to offer sent,2
Karnataka,RM,Direct,01-10-16,tat_count,TAT Intw selected to offer sent,20
Karnataka,RM,Direct,01-11-16,tat_count,TAT Intw selected to offer sent,1
Karnataka,RM,Career Page,01-11-16,tat_count,TAT Intw selected to offer sent,1
Karnataka,BD,Vendor,01-10-16,tat_count,TAT Intw selected to offer sent,14
Karnataka,BD,Vendor,01-11-16,tat_count,TAT Intw selected to offer sent,11
Karnataka,BD,Vendor,01-12-16,tat_count,TAT Intw selected to offer sent,14
Karnataka,BD,Direct,01-10-16,tat_count,TAT Intw selected to offer sent,60
Karnataka,BD,Direct,01-11-16,tat_count,TAT Intw selected to offer sent,36
Karnataka,BD,Direct,01-12-16,tat_count,TAT Intw selected to offer sent,36
Karnataka,BD,Career Page,01-12-16,tat_count,TAT Intw selected to offer sent,1
Karnataka,Administration,Direct,01-11-16,tat_count,TAT Intw selected to offer sent,1
Karnataka,Support,Direct,01-11-16,tat_count,TAT Intw selected to offer sent,1
Karnataka,Credit,Vendor,01-10-16,tat_count,TAT Intw selected to offer sent,1
Karnataka,Credit,Direct,01-10-16,tat_count,TAT Intw selected to offer sent,8
Karnataka,Credit,Direct,01-11-16,tat_count,TAT Intw selected to offer sent,3
Karnataka,Credit,Direct,01-12-16,tat_count,TAT Intw selected to offer sent,1
Kerala,Corporate,Direct,01-11-16,tat_count,TAT Intw selected to offer sent,1
Kerala,Corporate,Employee Referral,01-11-16,tat_count,TAT Intw selected to offer sent,2
Kerala,IT,Direct,01-10-16,tat_count,TAT Intw selected to offer sent,1
Kerala,CSO,Vendor,01-10-16,tat_count,TAT Intw selected to offer sent,5
Kerala,CSO,Vendor,01-11-16,tat_count,TAT Intw selected to offer sent,1
Kerala,CSO,Direct,01-10-16,tat_count,TAT Intw selected to offer sent,30
Kerala,CSO,Direct,01-11-16,tat_count,TAT Intw selected to offer sent,2
Kerala,CSO,Direct,01-12-16,tat_count,TAT Intw selected to offer sent,1
Kerala,RM,Vendor,01-10-16,tat_count,TAT Intw selected to offer sent,1
Kerala,RM,Vendor,01-11-16,tat_count,TAT Intw selected to offer sent,3
Kerala,RM,Direct,01-10-16,tat_count,TAT Intw selected to offer sent,5
Kerala,RM,Direct,01-11-16,tat_count,TAT Intw selected to offer sent,5
Kerala,RM,Direct,01-12-16,tat_count,TAT Intw selected to offer sent,1
Kerala,BD,Vendor,01-10-16,tat_count,TAT Intw selected to offer sent,3
Kerala,BD,Vendor,01-11-16,tat_count,TAT Intw selected to offer sent,3
Kerala,BD,Vendor,01-12-16,tat_count,TAT Intw selected to offer sent,2
Kerala,BD,Direct,01-10-16,tat_count,TAT Intw selected to offer sent,41
Kerala,BD,Direct,01-11-16,tat_count,TAT Intw selected to offer sent,47
Kerala,BD,Direct,01-12-16,tat_count,TAT Intw selected to offer sent,18
Kerala,BD,Career Page,01-10-16,tat_count,TAT Intw selected to offer sent,1
Kerala,BD,Career Page,01-11-16,tat_count,TAT Intw selected to offer sent,1
Kerala,BD,Job Portal,01-11-16,tat_count,TAT Intw selected to offer sent,1
Kerala,Administration,Vendor,01-10-16,tat_count,TAT Intw selected to offer sent,1
Kerala,Administration,Direct,01-10-16,tat_count,TAT Intw selected to offer sent,1
Kerala,Support,Job Portal,01-11-16,tat_count,TAT Intw selected to offer sent,1
Kerala,Credit,Direct,01-11-16,tat_count,TAT Intw selected to offer sent,1
Kerala,Credit,Direct,01-12-16,tat_count,TAT Intw selected to offer sent,1
Madhya Pradesh,HR,Direct,01-10-16,tat_count,TAT Intw selected to offer sent,1
Madhya Pradesh,HR,Direct,01-12-16,tat_count,TAT Intw selected to offer sent,1
Madhya Pradesh,HR,Career Page,01-10-16,tat_count,TAT Intw selected to offer sent,1
Madhya Pradesh,Corporate,Direct,01-10-16,tat_count,TAT Intw selected to offer sent,3
Madhya Pradesh,Corporate,Direct,01-11-16,tat_count,TAT Intw selected to offer sent,1
Madhya Pradesh,Corporate,Direct,01-12-16,tat_count,TAT Intw selected to offer sent,2
Madhya Pradesh,IT,Direct,01-10-16,tat_count,TAT Intw selected to offer sent,2
Madhya Pradesh,IT,Direct,01-11-16,tat_count,TAT Intw selected to offer sent,1
Madhya Pradesh,CSO,Vendor,01-12-16,tat_count,TAT Intw selected to offer sent,2
Madhya Pradesh,CSO,Direct,01-10-16,tat_count,TAT Intw selected to offer sent,20
Madhya Pradesh,CSO,Direct,01-11-16,tat_count,TAT Intw selected to offer sent,14
Madhya Pradesh,CSO,Direct,01-12-16,tat_count,TAT Intw selected to offer sent,18
Madhya Pradesh,CSO,Career Page,01-11-16,tat_count,TAT Intw selected to offer sent,1
Madhya Pradesh,CSO,Career Page,01-12-16,tat_count,TAT Intw selected to offer sent,1
Madhya Pradesh,RM,Vendor,01-11-16,tat_count,TAT Intw selected to offer sent,1
Madhya Pradesh,RM,Direct,01-10-16,tat_count,TAT Intw selected to offer sent,8
Madhya Pradesh,RM,Direct,01-11-16,tat_count,TAT Intw selected to offer sent,2
Madhya Pradesh,RM,Direct,01-12-16,tat_count,TAT Intw selected to offer sent,2
Madhya Pradesh,BD,Direct,01-10-16,tat_count,TAT Intw selected to offer sent,26
Madhya Pradesh,BD,Direct,01-11-16,tat_count,TAT Intw selected to offer sent,24
Madhya Pradesh,BD,Direct,01-12-16,tat_count,TAT Intw selected to offer sent,17
Madhya Pradesh,Administration,Direct,01-10-16,tat_count,TAT Intw selected to offer sent,2
Madhya Pradesh,Administration,Direct,01-11-16,tat_count,TAT Intw selected to offer sent,5
Madhya Pradesh,Credit,Direct,01-10-16,tat_count,TAT Intw selected to offer sent,4
Madhya Pradesh,Credit,Direct,01-11-16,tat_count,TAT Intw selected to offer sent,4
Madhya Pradesh,Credit,Direct,01-12-16,tat_count,TAT Intw selected to offer sent,2
Maharashtra,Corporate,Vendor,01-10-16,tat_count,TAT Intw selected to offer sent,1
Maharashtra,Corporate,Direct,01-10-16,tat_count,TAT Intw selected to offer sent,9
Maharashtra,Corporate,Direct,01-11-16,tat_count,TAT Intw selected to offer sent,7
Maharashtra,Corporate,Direct,01-12-16,tat_count,TAT Intw selected to offer sent,11
Maharashtra,Corporate,Career Page,01-10-16,tat_count,TAT Intw selected to offer sent,1
Maharashtra,IT,Direct,01-10-16,tat_count,TAT Intw selected to offer sent,16
Maharashtra,IT,Direct,01-11-16,tat_count,TAT Intw selected to offer sent,17
Maharashtra,IT,Direct,01-12-16,tat_count,TAT Intw selected to offer sent,11
Maharashtra,CSO,Vendor,01-10-16,tat_count,TAT Intw selected to offer sent,2
Maharashtra,CSO,Vendor,01-12-16,tat_count,TAT Intw selected to offer sent,2
Maharashtra,CSO,Direct,01-10-16,tat_count,TAT Intw selected to offer sent,37
Maharashtra,CSO,Direct,01-11-16,tat_count,TAT Intw selected to offer sent,36
Maharashtra,CSO,Direct,01-12-16,tat_count,TAT Intw selected to offer sent,20
Maharashtra,CSO,Career Page,01-10-16,tat_count,TAT Intw selected to offer sent,1
Maharashtra,CSO,Career Page,01-11-16,tat_count,TAT Intw selected to offer sent,2
Maharashtra,CSO,Career Page,01-12-16,tat_count,TAT Intw selected to offer sent,1
Maharashtra,RM,Vendor,01-10-16,tat_count,TAT Intw selected to offer sent,3
Maharashtra,RM,Vendor,01-11-16,tat_count,TAT Intw selected to offer sent,10
Maharashtra,RM,Vendor,01-12-16,tat_count,TAT Intw selected to offer sent,1
Maharashtra,RM,Direct,01-10-16,tat_count,TAT Intw selected to offer sent,16
Maharashtra,RM,Direct,01-11-16,tat_count,TAT Intw selected to offer sent,8
Maharashtra,RM,Direct,01-12-16,tat_count,TAT Intw selected to offer sent,6
Maharashtra,BD,Vendor,01-10-16,tat_count,TAT Intw selected to offer sent,1
Maharashtra,BD,Vendor,01-11-16,tat_count,TAT Intw selected to offer sent,12
Maharashtra,BD,Vendor,01-12-16,tat_count,TAT Intw selected to offer sent,37
Maharashtra,BD,Direct,01-10-16,tat_count,TAT Intw selected to offer sent,57
Maharashtra,BD,Direct,01-11-16,tat_count,TAT Intw selected to offer sent,79
Maharashtra,BD,Direct,01-12-16,tat_count,TAT Intw selected to offer sent,49
Maharashtra,BD,Career Page,01-10-16,tat_count,TAT Intw selected to offer sent,1
Maharashtra,BD,Career Page,01-11-16,tat_count,TAT Intw selected to offer sent,8
Maharashtra,BD,Employee Referral,01-12-16,tat_count,TAT Intw selected to offer sent,1
Maharashtra,BD,Job Portal,01-11-16,tat_count,TAT Intw selected to offer sent,1
Maharashtra,BD,Job Portal,01-12-16,tat_count,TAT Intw selected to offer sent,1
Maharashtra,Analytics,Direct,01-10-16,tat_count,TAT Intw selected to offer sent,2
Maharashtra,Analytics,Direct,01-12-16,tat_count,TAT Intw selected to offer sent,2
Maharashtra,Administration,Vendor,01-12-16,tat_count,TAT Intw selected to offer sent,2
Maharashtra,Administration,Direct,01-10-16,tat_count,TAT Intw selected to offer sent,2
Maharashtra,Administration,Direct,01-11-16,tat_count,TAT Intw selected to offer sent,2
Maharashtra,Administration,Direct,01-12-16,tat_count,TAT Intw selected to offer sent,2
Maharashtra,Finance,Vendor,01-10-16,tat_count,TAT Intw selected to offer sent,6
Maharashtra,Finance,Direct,01-10-16,tat_count,TAT Intw selected to offer sent,15
Maharashtra,Finance,Direct,01-11-16,tat_count,TAT Intw selected to offer sent,14
Maharashtra,Finance,Direct,01-12-16,tat_count,TAT Intw selected to offer sent,13
Maharashtra,Finance,Job Portal,01-10-16,tat_count,TAT Intw selected to offer sent,1
Maharashtra,Finance,Job Portal,01-11-16,tat_count,TAT Intw selected to offer sent,1
Maharashtra,Support,Direct,01-10-16,tat_count,TAT Intw selected to offer sent,17
Maharashtra,Support,Direct,01-11-16,tat_count,TAT Intw selected to offer sent,12
Maharashtra,Support,Direct,01-12-16,tat_count,TAT Intw selected to offer sent,2
Maharashtra,Support,Employee Referral,01-11-16,tat_count,TAT Intw selected to offer sent,1
Maharashtra,Support,Job Portal,01-12-16,tat_count,TAT Intw selected to offer sent,1
Maharashtra,Credit,Vendor,01-10-16,tat_count,TAT Intw selected to offer sent,1
